BA;29;27309;Salinas da Margarida;15585;;
PA;15;06203;Salinópolis;39328;;
CE;23;11959;Salitre;16248;;
SP;35;45100;Salmourão;5187;;
PE;26;12307;Saloá;15761;;
SP;35;45159;Saltinho;7919;;
SC;42;15356;Saltinho;3872;;
SP;35;45209;Salto;115193;;
MG;31;57104;Salto da Divisa;7117;;
SP;35;45308;Salto de Pirapora;43990;;
MT;51;07750;Salto do Céu;3423;;
PR;41;22909;Salto do Itararé;5179;;
RS;43;16451;Salto do Jacuí;12460;;
PR;41;23006;Salto do Lontra;14627;;
SP;35;45407;Salto Grande;9255;;
SC;42;15406;Salto Veloso;4616;;
BA;29;27408;Salvador;2938092;;
RS;43;16477;Salvador das Missões;2773;;
RS;43;16501;Salvador do Sul;7377;;
PA;15;06302;Salvaterra;22740;;
MA;21;09700;Sambaíba;5561;;
TO;17;18808;Sampaio;4498;;
RS;43;16600;Sananduva;16189;;
GO;52;19001;Sanclerlândia;7791;;
TO;17;18840;Sandolândia;3410;;
SP;35;45506;Sandovalina;4126;;
SC;42;15455;Sangão;12001;;
PE;26;12406;Sanharó;25521;;
SP;35;45605;Santa Adélia;15255;;
SP;35;45704;Santa Albertina;5985;;
PR;41;23105;Santa Amélia;3643;;
BA;29;27507;Santa Bárbara;21310;;
MG;31;57203;Santa Bárbara;30436;;
GO;52;19100;Santa Bárbara de Goiás;6327;;
MG;31;57252;Santa Bárbara do Leste;8144;;
MG;31;57278;Santa Bárbara do Monte Verde;3067;;
PA;15;06351;Santa Bárbara do Pará;20077;;
RS;43;16709;Santa Bárbara do Sul;8742;;
MG;31;57302;Santa Bárbara do Tugúrio;4603;;
SP;35;45803;Santa Bárbara d'Oeste;191024;;
SP;35;46009;Santa Branca;14601;;
BA;29;27606;Santa Brígida;15091;;
MT;51;07248;Santa Carmem;4326;;
PB;25;13158;Santa Cecília;6570;;
SC;42;15505;Santa Cecília;16606;;
PR;41;23204;Santa Cecília do Pavão;3570;;
RS;43;16733;Santa Cecília do Sul;1696;;
RS;43;16758;Santa Clara do Sul;6235;;
SP;35;46108;Santa Clara d'Oeste;2136;;
RN;24;11205;Santa Cruz;39300;;
PB;25;13208;Santa Cruz;6582;;
PE;26;12455;Santa Cruz;15032;;
BA;29;27705;Santa Cruz Cabrália;28394;;
PE;26;12471;Santa Cruz da Baixa Verde;12439;;
SP;35;46207;Santa Cruz da Conceição;4371;;
SP;35;46256;Santa Cruz da Esperança;2097;;
BA;29;27804;Santa Cruz da Vitória;6723;;
SP;35;46306;Santa Cruz das Palmeiras;33106;;
GO;52;19209;Santa Cruz de Goiás;3071;;
MG;31;57336;Santa Cruz de Minas;8489;;
PR;41;23303;Santa Cruz de Monte Castelo;8140;;
MG;31;57377;Santa Cruz de Salinas;4359;;
PA;15;06401;Santa Cruz do Arari;9635;;
PE;26;12505;Santa Cruz do Capibaribe;103660;;
MG;31;57401;Santa Cruz do Escalvado;4981;;
PI;22;09104;Santa Cruz do Piauí;6134;;
SP;35;46405;Santa Cruz do Rio Pardo;46893;;
RS;43;16808;Santa Cruz do Sul;126775;;
MT;51;07743;Santa Cruz do Xingu;2353;;
PI;22;09153;Santa Cruz dos Milagres;3940;;
MG;31;57500;Santa Efigênia de Minas;4604;;
SP;35;46504;Santa Ernestina;5672;;
PR;41;23402;Santa Fé;11562;;
GO;52;19258;Santa Fé de Goiás;5253;;
MG;31;57609;Santa Fé de Minas;3997;;
TO;17;18865;Santa Fé do Araguaia;7318;;
SP;35;46603;Santa Fé do Sul;31578;;
PI;22;09203;Santa Filomena;6155;;
PE;26;12554;Santa Filomena;14265;;
MA;21;09759;Santa Filomena do Maranhão;7645;;
SP;35;46702;Santa Gertrudes;25192;;
MA;21;09809;Santa Helena;41466;;
PB;25;13307;Santa Helena;5902;;
PR;41;23501;Santa Helena;25665;;
SC;42;15554;Santa Helena;2288;;
GO;52;19308;Santa Helena de Goiás;38563;;
MG;31;57658;Santa Helena de Minas;6387;;
MA;21;09908;Santa Inês;83759;;
PB;25;13356;Santa Inês;3595;;
BA;29;27903;Santa Inês;11169;;
PR;41;23600;Santa Inês;1746;;
SP;35;46801;Santa Isabel;55476;;
GO;52;19357;Santa Isabel;3847;;
PR;41;23709;Santa Isabel do Ivaí;8877;;
AM;13;03601;Santa Isabel do Rio Negro;23092;;
PR;41;23808;Santa Izabel do Oeste;14289;;
PA;15;06500;Santa Izabel do Pará;67686;;
MG;31;57708;Santa Juliana;13165;;
ES;32;04500;Santa Leopoldina;12887;;
SP;35;46900;Santa Lúcia;8723;;
PR;41;23824;Santa Lúcia;3965;;
PI;22;09302;Santa Luz;5741;;
MA;21;10005;Santa Luzia;71329;;
PB;25;13406;Santa Luzia;15341;;
BA;29;28059;Santa Luzia;13508;;
MG;31;57807;Santa Luzia;217610;;
SE;28;06305;Santa Luzia do Itanhy;13936;;
AL;27;07909;Santa Luzia do Norte;7357;;
PA;15;06559;Santa Luzia do Pará;19348;;
MA;21;10039;Santa Luzia do Paruá;24810;;
RO;11;00296;Santa Luzia D'Oeste;8362;;
MG;31;57906;Santa Margarida;16080;;
RS;43;16972;Santa Margarida do Sul;2507;;
RN;24;09332;Santa Maria;5422;;
RS;43;16907;Santa Maria;277309;;
PE;26;12604;Santa Maria da Boa Vista;41475;;
SP;35;47007;Santa Maria da Serra;5962;;
BA;29;28109;Santa Maria da Vitória;41782;;
PA;15;06583;Santa Maria das Barreiras;20396;;
MG;31;58003;Santa Maria de Itabira;10986;;
ES;32;04559;Santa Maria de Jetibá;39396;;
PE;26;12703;Santa Maria do Cambucá;13921;;
RS;43;16956;Santa Maria do Herval;6344;;
PR;41;23857;Santa Maria do Oeste;10861;;
PA;15;06609;Santa Maria do Pará;24059;;
MG;31;58102;Santa Maria do Salto;5387;;
MG;31;58201;Santa Maria do Suaçuí;14883;;
TO;17;18881;Santa Maria do Tocantins;3305;;
RJ;33;04607;Santa Maria Madalena;10198;;
PR;41;23907;Santa Mariana;12369;;
SP;35;47106;Santa Mercedes;2941;;
PR;41;23956;Santa Mônica;3882;;
CE;23;12205;Santa Quitéria;43359;;
MA;21;10104;Santa Quitéria do Maranhão;25192(2);;
MA;21;10203;Santa Rita;36556;;
PB;25;13703;Santa Rita;135915;;
MG;31;59209;Santa Rita de Caldas;9208;;
BA;29;28406;Santa Rita de Cássia;28988;;
MG;31;59407;Santa Rita de Ibitipoca;3580;;
MG;31;59308;Santa Rita de Jacutinga;5054;;
MG;31;59357;Santa Rita de Minas;7097;;
GO;52;19407;Santa Rita do Araguaia;8069;;
MG;31;59506;Santa Rita do Itueto;5719;;
GO;52;19456;Santa Rita do Novo Destino;3345;;
MS;50;07554;Santa Rita do Pardo;7682;;
SP;35;47502;Santa Rita do Passa Quatro;27546;;
MG;31;59605;Santa Rita do Sapucaí;41886;;
TO;17;18899;Santa Rita do Tocantins;2322;;
MT;51;07768;Santa Rita do Trivelato;3135;;
SP;35;47403;Santa Rita d'Oeste;2554;;
RS;43;17202;Santa Rosa;72504;;
MG;31;59704;Santa Rosa da Serra;3377;;
GO;52;19506;Santa Rosa de Goiás;2673;;
SE;28;06503;Santa Rosa de Lima;3926;;
SC;42;15604;Santa Rosa de Lima;2133;;
SP;35;47601;Santa Rosa de Viterbo;25869;;
PI;22;09377;Santa Rosa do Piauí;5177;;
AC;12;00435;Santa Rosa do Purus;6021;;
SC;42;15653;Santa Rosa do Sul;8333;;
TO;17;18907;Santa Rosa do Tocantins;4814;;
SP;35;47650;Santa Salete;1530;;
ES;32;04609;Santa Teresa;23882;;
PB;25;13802;Santa Teresinha;4582;;
BA;29;28505;Santa Teresinha;10619;;
RS;43;17251;Santa Tereza;1780;;
GO;52;19605;Santa Tereza de Goiás;3761;;
PR;41;24020;Santa Tereza do Oeste;10489;;
TO;17;19004;Santa Tereza do Tocantins;2794;;
PE;26;12802;Santa Terezinha;11682;;
SC;42;15679;Santa Terezinha;8855;;
MT;51;07776;Santa Terezinha;7967;;
GO;52;19704;Santa Terezinha de Goiás;9747;;
PR;41;24053;Santa Terezinha de Itaipu;22783;;
SC;42;15687;Santa Terezinha do Progresso;2611;;
TO;17;20002;Santa Terezinha do Tocantins;2548;;
MG;31;59803;Santa Vitória;19520;;
RS;43;17301;Santa Vitória do Palmar;31352;;
BA;29;28000;Santaluz;38219;;
AP;16;00600;Santana;113854;;
BA;29;28208;Santana;27381;;
RS;43;17004;Santana da Boa Vista;8424;;
SP;35;47205;Santana da Ponte Pensa;1573;;
MG;31;58300;Santana da Vargem;7336;;
MG;31;58409;Santana de Cataguases;3856;;
PB;25;13505;Santana de Mangueira;5191;;
SP;35;47304;Santana de Parnaíba;129261;;
MG;31;58508;Santana de Pirapama;7997;;
CE;23;12007;Santana do Acaraú;31814;;
PA;15;06708;Santana do Araguaia;68934;;
CE;23;12106;Santana do Cariri;17479;;
MG;31;58607;Santana do Deserto;4024;;
MG;31;58706;Santana do Garambéu;2419;;
AL;27;08006;Santana do Ipanema;48033;;
PR;41;24004;Santana do Itararé;5244;;
MG;31;58805;Santana do Jacaré;4845;;
RS;43;17103;Sant'Ana do Livramento;82631;;
MG;31;58904;Santana do Manhuaçu;8849;;
MA;21;10237;Santana do Maranhão;13199;;
RN;24;11403;Santana do Matos;13445;;
AL;27;08105;Santana do Mundaú;10952;;
MG;31;58953;Santana do Paraíso;32232;;
PI;22;09351;Santana do Piauí;4552;;
MG;31;59001;Santana do Riacho;4280;;
SE;28;06404;Santana do São Francisco;7680;;
RN;24;11429;Santana do Seridó;2688;;
PB;25;13604;Santana dos Garrotes;7067;;
MG;31;59100;Santana dos Montes;3892;;
BA;29;28307;Santanópolis;9232;;
PA;15;06807;Santarém;294447;;
PA;15;06906;Santarém Novo;6482;;
RS;43;17400;Santiago;50647;;
SC;42;15695;Santiago do Sul;1341;;
MT;51;07263;Santo Afonso;3044;;
BA;29;28604;Santo Amaro;61836;;
SC;42;15703;Santo Amaro da Imperatriz;22266;;
SE;28;06602;Santo Amaro das Brotas;12086;;
MA;21;10278;Santo Amaro do Maranhão;15623;;
SP;35;47700;Santo Anastácio;21037;;
PB;25;13851;Santo André;2529;;
SP;35;47809;Santo André;712749;;
RS;43;17509;Santo Ângelo;79040;;
RN;24;11502;Santo Antônio;24045;;
SP;35;47908;Santo Antônio da Alegria;6785;;
GO;52;19712;Santo Antônio da Barra;4747;;
RS;43;17608;Santo Antônio da Patrulha;42160;;
PR;41;24103;Santo Antônio da Platina;45562;;
RS;43;17707;Santo Antônio das Missões;11111;;
GO;52;19738;Santo Antônio de Goiás;5659;;
BA;29;28703;Santo Antônio de Jesus;102469;;
PI;22;09401;Santo Antônio de Lisboa;6270;;
RJ;33;04706;Santo Antônio de Pádua;41246;;
SP;35;48005;Santo Antônio de Posse;22597;;
MG;31;59902;Santo Antônio do Amparo;18462;;
SP;35;48054;Santo Antônio do Aracanguá;8228;;
MG;31;60009;Santo Antônio do Aventureiro;3664;;
PR;41;24202;Santo Antônio do Caiuá;2749;;
GO;52;19753;Santo Antônio do Descoberto;70950;;
MG;31;60108;Santo Antônio do Grama;4087;;
AM;13;03700;Santo Antônio do Içá;23378;;
MG;31;60207;Santo Antônio do Itambé;4066;;
MG;31;60306;Santo Antônio do Jacinto;11992;;
SP;35;48104;Santo Antônio do Jardim;6041;;
MT;51;07792;Santo Antônio do Leste;4728;;
MT;51;07800;Santo Antônio do Leverger;18186;;
MG;31;60405;Santo Antônio do Monte;27938;;
RS;43;17558;Santo Antônio do Palma;2197;;
PR;41;24301;Santo Antônio do Paraíso;2307;;
SP;35;48203;Santo Antônio do Pinhal;6784;;
RS;43;17756;Santo Antônio do Planalto;2058;;
MG;31;60454;Santo Antônio do Retiro;7315;;
MG;31;60504;Santo Antônio do Rio Abaixo;1815;;
PR;41;24400;Santo Antônio do Sudoeste;20059;;
PA;15;07003;Santo Antônio do Tauá;30129;;
MA;21;10302;Santo Antônio dos Lopes;14237;;
PI;22;09450;Santo Antônio dos Milagres;2120;;
RS;43;17806;Santo Augusto;14341;;
RS;43;17905;Santo Cristo;14747;;
BA;29;28802;Santo Estêvão;53473;;
SP;35;48302;Santo Expedito;3035;;
RS;43;17954;Santo Expedito do Sul;2476;;
MG;31;60603;Santo Hipólito;3231;;
PR;41;24509;Santo Inácio;5494;;
PI;22;09500;Santo Inácio do Piauí;3726;;
SP;35;48401;Santópolis do Aguapeí;4650;;
SP;35;48500;Santos;434359;;
MG;31;60702;Santos Dumont;47560;;
CE;23;12304;São Benedito;46414;;
MA;21;10401;São Benedito do Rio Preto;18319;;
PE;26;12901;São Benedito do Sul;15497;;
PB;25;13927;São Bentinho;4497;;
MA;21;10500;São Bento;45560;;
PB;25;13901;São Bento;33847;;
MG;31;60801;São Bento Abade;5103;;
RN;24;11601;São Bento do Norte;2875;;
SP;35;48609;São Bento do Sapucaí;10880;;
SC;42;15802;São Bento do Sul;81893;;
TO;17;20101;São Bento do Tocantins;5164;;
RN;24;11700;São Bento do Trairí;4372;;
PE;26;13008;São Bento do Una;58251;;
SC;42;15752;São Bernardino;2496;;
MA;21;10609;São Bernardo;28020;;
SP;35;48708;São Bernardo do Campo;822242;;
SC;42;15901;São Bonifácio;2922;;
RS;43;18002;São Borja;62897;;
AL;27;08204;São Brás;7046;;
MG;31;60900;São Brás do Suaçuí;3730;;
PI;22;09559;São Braz do Piauí;4374;;
PA;15;07102;São Caetano de Odivelas;17492;;
SP;35;48807;São Caetano do Sul;158825;;
PE;26;13107;São Caitano;36895;;
SP;35;48906;São Carlos;243765;;
SC;42;16008;São Carlos;11038;;
PR;41;24608;São Carlos do Ivaí;6797;;
SE;28;06701;São Cristóvão;88118;;
SC;42;16057;São Cristovão do Sul;5412;;
BA;29;28901;São Desidério;33168;;
PB;25;13968;São Domingos;3091;;
SE;28;06800;São Domingos;11053;;
BA;29;28950;São Domingos;9381;;
SC;42;16107;São Domingos;9509;;
GO;52;19803;São Domingos;12448;;
MG;31;60959;São Domingos das Dores;5680;;
PA;15;07151;São Domingos do Araguaia;24659;;
MA;21;10658;São Domingos do Azeitão;7259;;
PA;15;07201;São Domingos do Capim;30987;;
PB;25;13943;São Domingos do Cariri;2582;;
MA;21;10708;São Domingos do Maranhão;33699;;
ES;32;04658;São Domingos do Norte;8764;;
MG;31;61007;São Domingos do Prata;17792;;
RS;43;18051;São Domingos do Sul;3073;;
BA;29;29107;São Felipe;21935;;
RO;11;01484;São Felipe D'Oeste;6048;;
BA;29;29008;São Félix;15272;;
MA;21;10807;São Félix de Balsas;4484;;
MG;31;61056;São Félix de Minas;3460;;
MT;51;07859;São Félix do Araguaia;11209;;
BA;29;29057;São Félix do Coribe;15738;;
PI;22;09609;São Félix do Piauí;2909;;
TO;17;20150;São Félix do Tocantins;1559;;
PA;15;07300;São Félix do Xingu;120580;;
RN;24;11809;São Fernando;3603;;
RJ;33;04805;São Fidélis;37696;;
PB;25;13984;São Francisco;3369;;
SE;28;06909;São Francisco;3916;;
MG;31;61106;São Francisco;56619;;
SP;35;49003;São Francisco;2854;;
RS;43;18101;São Francisco de Assis;19437;;
PI;22;09658;São Francisco de Assis do Piauí;5810;;
GO;52;19902;São Francisco de Goiás;6354;;
RJ;33;04755;São Francisco de Itabapoana;41240;;
MG;31;61205;São Francisco de Paula;6671;;
RS;43;18200;São Francisco de Paula;21617;;
MG;31;61304;São Francisco de Sales;6188;;
MA;21;10856;São Francisco do Brejão;11633;;
BA;29;29206;São Francisco do Conde;39790;;
MG;31;61403;São Francisco do Glória;5114;;
RO;11;01492;São Francisco do Guaporé;19353;;
MA;21;10906;São Francisco do Maranhão;11971;;
RN;24;11908;São Francisco do Oeste;4206;;
PA;15;07409;São Francisco do Pará;15418;;
PI;22;09708;São Francisco do Piauí;6326;;
SC;42;16206;São Francisco do Sul;49658;;
BA;29;29255;São Gabriel;19594;;
RS;43;18309;São Gabriel;62874;;
AM;13;03809;São Gabriel da Cachoeira;43831;;
ES;32;04708;São Gabriel da Palha;36858;;
MS;50;07695;São Gabriel do Oeste;25443;;
MG;31;61502;São Geraldo;11736;;
MG;31;61601;São Geraldo da Piedade;4251;;
PA;15;07458;São Geraldo do Araguaia;24394;;
MG;31;61650;São Geraldo do Baixio;3878;;
RJ;33;04904;São Gonçalo;1044058;;
MG;31;61700;São Gonçalo do Abaeté;6840;;
CE;23;12403;São Gonçalo do Amarante;47791;;
RN;24;12005;São Gonçalo do Amarante;99724;;
PI;22;09757;São Gonçalo do Gurguéia;2975;;
MG;31;61809;São Gonçalo do Pará;11823;;
PI;22;09807;São Gonçalo do Piauí;4918;;
MG;31;61908;São Gonçalo do Rio Abaixo;10683;;
MG;31;25507;São Gonçalo do Rio Preto;3197;;
MG;31;62005;São Gonçalo do Sapucaí;25399;;
BA;29;29305;São Gonçalo dos Campos;37634;;
MG;31;62104;São Gotardo;34728;;
RS;43;18408;São Jerônimo;23649;;
PR;41;24707;São Jerônimo da Serra;11535;;
PE;26;13206;São João;22518;;
PR;41;24806;São João;10676;;
MA;21;11003;São João Batista;20272;;
SC;42;16305;São João Batista;33897;;
MG;31;62203;São João Batista do Glória;7387;;
RR;14;00506;São João da Baliza;7629;;
RJ;33;05000;São João da Barra;34884;;
SP;35;49102;São João da Boa Vista;89564;;
PI;22;09856;São João da Canabrava;4529;;
PI;22;09872;São João da Fronteira;5919;;
MG;31;62252;São João da Lagoa;4922;;
MG;31;62302;São João da Mata;2810;;
GO;52;20058;São João da Paraúna;1571;;
PA;15;07466;São João da Ponta;5884;;
MG;31;62401;São João da Ponte;25880;;
PI;22;09906;São João da Serra;6064;;
RS;43;18424;São João da Urtiga;4836;;
PI;22;09955;São João da Varjota;4755;;
GO;52;20009;São João d'Aliança;12360;;
SP;35;49201;São João das Duas Pontes;2607;;
MG;31;62450;São João das Missões;12760;;
SP;35;49250;São João de Iracema;1894;;
RJ;33;05109;São João de Meriti;460541;;
PA;15;07474;São João de Pirabas;22207;;
MG;31;62500;São João del Rei;89832;;
PA;15;07508;São João do Araguaia;13569;;
PI;22;09971;São João do Arraial;7804;;
PR;41;24905;São João do Caiuá;6031;;
PB;25;14008;São João do Cariri;4309;;
MA;21;11029;São João do Carú;15483;;
SC;42;16354;São João do Itaperiú;3662;;
PR;41;25001;São João do Ivaí;11115;;
CE;23;12502;São João do Jaguaribe;7670;;
MG;31;62559;São João do Manhuaçu;11262;;
MG;31;62575;São João do Manteninha;5706;;
SC;42;16255;São João do Oeste;6285;;
MG;31;62609;São João do Oriente;7853;;
MG;31;62658;São João do Pacuí;4369;;
MA;21;11052;São João do Paraíso;10963;;
MG;31;62708;São João do Paraíso;23630;;
SP;35;49300;São João do Pau d'Alho;2136;;
PI;22;10003;São João do Piauí;20206;;
RS;43;18432;São João do Polêsine;2649;;
PB;25;00700;São João do Rio do Peixe;17934;;
RN;24;12104;São João do Sabugi;6240;;
MA;21;11078;São João do Soter;18225;;
SC;42;16404;São João do Sul;7247;;
PB;25;14107;São João do Tigre;4427;;
PR;41;25100;São João do Triunfo;14815;;
MA;21;11102;São João dos Patos;25448;;
MG;31;62807;São João Evangelista;16070;;
MG;31;62906;São João Nepomuceno;26439;;
SC;42;16503;São Joaquim;26447;;
SP;35;49409;São Joaquim da Barra;50520;;
MG;31;62922;São Joaquim de Bicas;29674;;
PE;26;13305;São Joaquim do Monte;21215;;
RS;43;18440;São Jorge;2844;;
PR;41;25308;São Jorge do Ivaí;5675;;
PR;41;25357;São Jorge do Patrocínio;5980;;
PR;41;25209;São Jorge d'Oeste;9296;;
SC;42;16602;São José;236029;;
MG;31;62948;São José da Barra;7323;;
SP;35;49508;São José da Bela Vista;8854;;
PR;41;25407;São José da Boa Vista;6512;;
PE;26;13404;São José da Coroa Grande;20654;;
PB;25;14206;São José da Lagoa Tapada;7678;;
AL;27;08303;São José da Laje;24140;;
MG;31;62955;São José da Lapa;22592;;
MG;31;63003;São José da Safira;4289;;
AL;27;08402;São José da Tapera;32455;;
MG;31;63102;São José da Varginha;4770;;
BA;29;29354;São José da Vitória;6081;;
RS;43;18457;São José das Missões;2725;;
PR;41;25456;São José das Palmeiras;3832;;
PB;25;14305;São José de Caiana;6256;;
PB;25;14404;São José de Espinharas;4659;;
RN;24;12203;São José de Mipibu;43598;;
PB;25;14503;São José de Piranhas;20062;;
PB;25;14552;São José de Princesa;3897;;
MA;21;11201;São José de Ribamar;176008;;
RJ;33;05133;São José de Ubá;7236;;
MG;31;63201;São José do Alegre;4213;;
SP;35;49607;São José do Barreiro;4183;;
PE;26;13503;São José do Belmonte;33742;;
PB;25;14602;São José do Bonfim;3530;;
PB;25;14651;São José do Brejo do Cruz;1793;;
ES;32;04807;São José do Calçado;11024;;
RN;24;12302;São José do Campestre;12971;;
SC;42;16701;São José do Cedro;13899;;
SC;42;16800;São José do Cerrito;8705;;
PI;22;10052;São José do Divino;5253;;
MG;31;63300;São José do Divino;3945;;
PE;26;13602;São José do Egito;33537;;
MG;31;63409;São José do Goiabal;5653;;
RS;43;18465;São José do Herval;2172;;
RS;43;18481;São José do Hortêncio;4504;;
RS;43;18499;São José do Inhacorá;2212;;
BA;29;29370;São José do Jacuípe;10735;;
MG;31;63508;São José do Jacuri;6660;;
MG;31;63607;São José do Mantimento;2771;;
RS;43;18507;São José do Norte;27095;;
RS;43;18606;São José do Ouro;7117;;
PI;22;10102;São José do Peixe;3692;;
PI;22;10201;São José do Piauí;6606;;
MT;51;07297;São José do Povo;3869;;
MT;51;07305;São José do Rio Claro;19395;;
SP;35;49706;São José do Rio Pardo;54563;;
SP;35;49805;São José do Rio Preto;446649;;
PB;25;14701;São José do Sabugi;4135;;
RN;24;12401;São José do Seridó;4605;;
RS;43;18614;São José do Sul;2279;;
RJ;33;05158;São José do Vale do Rio Preto;21017;;
MT;51;07354;São José do Xingu;5396;;
RS;43;18622;São José dos Ausentes;3483;;
MA;21;11250;São José dos Basílios;7489;;
SP;35;49904;São José dos Campos;695992;;
PB;25;14800;São José dos Cordeiros;3720;;
PR;41;25506;São José dos Pinhais;302759;;
MT;51;07107;São José dos Quatro Marcos;18536;;
PB;25;14453;São José dos Ramos;5920;;
PI;22;10300;São Julião;6253;;
RS;43;18705;São Leopoldo;229678;;
MG;31;63706;São Lourenço;45128;;
PE;26;13701;São Lourenço da Mata;111197;;
SP;35;49953;São Lourenço da Serra;15323;;
SC;42;16909;São Lourenço do Oeste;23473;;
PI;22;10359;São Lourenço do Piauí;4497;;
RS;43;18804;São Lourenço do Sul;44561;;
SC;42;17006;São Ludgero;12688;;
MA;21;11300;São Luís;1082935;;
GO;52;20108;São Luís de Montes Belos;32808;;
CE;23;12601;São Luís do Curu;12805;;
SP;35;50001;São Luís do Paraitinga;10735;;
PI;22;10375;São Luis do Piauí;2597;;
AL;27;08501;São Luís do Quitunde;34798;;
MA;21;11409;São Luís Gonzaga do Maranhão;18421;;
RR;14;00605;São Luiz;7503;;
GO;52;20157;São Luiz do Norte;5026;;
RS;43;18903;São Luiz Gonzaga;35123;;
PB;25;14909;São Mamede;7738;;
PR;41;25555;São Manoel do Paraná;2184;;
SP;35;50100;São Manuel;40532;;
RS;43;19000;São Marcos;21286;;
SC;42;17105;São Martinho;3217;;
RS;43;19109;São Martinho;5799;;
RS;43;19125;São Martinho da Serra;3308;;
ES;32;04906;São Mateus;126437;;
MA;21;11508;São Mateus do Maranhão;40791;;
PR;41;25605;São Mateus do Sul;45000;;
RN;24;12500;São Miguel;23444;;
SP;35;50209;São Miguel Arcanjo;32840;;
PI;22;10383;São Miguel da Baixa Grande;2412;;
SC;42;17154;São Miguel da Boa Vista;1860;;
BA;29;29404;São Miguel das Matas;12051;;
RS;43;19158;São Miguel das Missões;7742;;
PB;25;15005;São Miguel de Taipu;7131;;
SE;28;07006;São Miguel do Aleixo;3923;;
MG;31;63805;São Miguel do Anta;7032;;
GO;52;20207;São Miguel do Araguaia;22706;;
PI;22;10391;São Miguel do Fidalgo;2992;;
RN;24;12559;São Miguel do Gostoso;9518;;
PA;15;07607;São Miguel do Guamá;56667;;
RO;11;00320;São Miguel do Guaporé;24059;;
PR;41;25704;São Miguel do Iguaçu;27330;;
SC;42;17204;São Miguel do Oeste;39390;;
GO;52;20264;São Miguel do Passa Quatro;4013;;
PI;22;10409;São Miguel do Tapuio;17604;;
TO;17;20200;São Miguel do Tocantins;11754;;
AL;27;08600;São Miguel dos Campos;61204;;
AL;27;08709;São Miguel dos Milagres;7951;;
RS;43;19208;São Nicolau;5704;;
GO;52;20280;São Patrício;2066;;
SP;35;50308;São Paulo;12038175;;
RS;43;19307;São Paulo das Missões;6313;;
AM;13;03908;São Paulo de Olivença;37300;;
RN;24;12609;São Paulo do Potengi;17407;;
RN;24;12708;São Pedro;6177;;
SP;35;50407;São Pedro;34595;;
MA;21;11532;São Pedro da Água Branca;12461;;
RJ;33;05208;São Pedro da Aldeia;98470;;
MT;51;07404;São Pedro da Cipa;4493;;
RS;43;19356;São Pedro da Serra;3612;;
MG;31;63904;São Pedro da União;4944;;
RS;43;19364;São Pedro das Missões;1991;;
SC;42;17253;São Pedro de Alcântara;5488;;
RS;43;19372;São Pedro do Butiá;2987;;
PR;41;25753;São Pedro do Iguaçu;6336;;
PR;41;25803;São Pedro do Ivaí;10864;;
PR;41;25902;São Pedro do Paraná;2459;;
PI;22;10508;São Pedro do Piauí;14027;;
MG;31;64100;São Pedro do Suaçuí;5522;;
RS;43;19406;São Pedro do Sul;16775;;
SP;35;50506;São Pedro do Turvo;7596;;
MA;21;11573;São Pedro dos Crentes;4583;;
MG;31;64001;São Pedro dos Ferros;8231;;
RN;24;12807;São Rafael;8345;;
MA;21;11607;São Raimundo das Mangabeiras;18548;;
MA;21;11631;São Raimundo do Doca Bezerra;5082;;
PI;22;10607;São Raimundo Nonato;33966;;
MA;21;11672;São Roberto;6620;;
MG;31;64209;São Romão;11727;;
SP;35;50605;São Roque;87506;;
MG;31;64308;São Roque de Minas;7064;;
ES;32;04955;São Roque do Canaã;12483;;
TO;17;20259;São Salvador do Tocantins;3071;;
AL;27;08808;São Sebastião;34387;;
SP;35;50704;São Sebastião;84294;;
PR;41;26009;São Sebastião da Amoreira;8968;;
MG;31;64407;São Sebastião da Bela Vista;5394;;
PA;15;07706;São Sebastião da Boa Vista;25540;;
SP;35;50803;São Sebastião da Grama;12335;;
MG;31;64431;São Sebastião da Vargem Alegre;2990;;
PB;25;15104;São Sebastião de Lagoa de Roça;11762;;
RJ;33;05307;São Sebastião do Alto;9075;;
MG;31;64472;São Sebastião do Anta;6355;;
RS;43;19505;São Sebastião do Caí;24825;;
MG;31;64506;São Sebastião do Maranhão;10564;;
MG;31;64605;São Sebastião do Oeste;6512;;
MG;31;64704;São Sebastião do Paraíso;70066;;
BA;29;29503;São Sebastião do Passé;45660;;
MG;31;64803;São Sebastião do Rio Preto;1591;;
MG;31;64902;São Sebastião do Rio Verde;2239;;
TO;17;20309;São Sebastião do Tocantins;4702;;
AM;13;03957;São Sebastião do Uatumã;13105;;
PB;25;15203;São Sebastião do Umbuzeiro;3469;;
RS;43;19604;São Sepé;24418;;
SP;35;50902;São Simão;15165;;
GO;52;20405;São Simão;19407;;
MG;31;65206;São Thomé das Letras;7072;;
MG;31;65008;São Tiago;11046;;
MG;31;65107;São Tomás de Aquino;7230;;
RN;24;12906;São Tomé;11214;;
PR;41;26108;São Tomé;5686;;
RS;43;19703;São Valentim;3600;;
RS;43;19711;São Valentim do Sul;2261;;
TO;17;20499;São Valério;4161;;
RS;43;19737;São Valério do Sul;2756;;
RS;43;19752;São Vendelino;2140;;
RN;24;13003;São Vicente;6435;;
SP;35;51009;São Vicente;357989;;
MG;31;65305;São Vicente de Minas;7614;;
PB;25;15401;São Vicente do Seridó;10994;;
RS;43;19802;São Vicente do Sul;8802;;
